"s"
"pA"
"mV"
0	-65.6218	-71.49651
1e-05	-65.6218	-71.46526
2e-05	-68.74664	-71.52776
3e-05	-65.6218	-71.49651
4e-05	-68.74664	-71.46526
5e-05	-65.6218	-71.52776
6e-05	-68.74664	-71.49651
7e-05	-68.74664	-71.49651
8e-05	-68.74664	-71.46526
9e-05	-68.74664	-71.46526
1e-04	-68.74664	-71.46526
0.00011	-59.3721	-71.46526
0.00012	-74.99634	-71.49651
0.00013	-68.74664	-71.46526
0.00014	-68.74664	-71.43401
0.00015	-68.74664	-71.46526
0.00016	-71.87149	-71.46526
0.00017	-71.87149	-71.46526
0.00018	-65.6218	-71.43401
0.00019	-62.49695	-71.49651
0.0002	-62.49695	-71.49651
0.00021	-68.74664	-71.49651
0.00022	-62.49695	-71.43401
0.00023	-65.6218	-71.49651
0.00024	-68.74664	-71.52776
0.00025	-68.74664	-71.49651
0.00026	-65.6218	-71.49651
0.00027	-71.87149	-71.46526
0.00028	-65.6218	-71.52776
0.00029	-65.6218	-71.49651
0.0003	-68.74664	-71.46526
0.00031	-74.99634	-71.43401
0.00032	-68.74664	-71.49651
0.00033	-65.6218	-71.52776
0.00034	-65.6218	-71.49651
0.00035	-68.74664	-71.43401
0.00036	-62.49695	-71.49651
0.00037	-65.6218	-71.49651
0.00038	-68.74664	-71.49651
0.00039	-65.6218	-71.49651
0.0004	-65.6218	-71.49651
0.00041	-71.87149	-71.49651
0.00042	-65.6218	-71.46526
0.00043	-68.74664	-71.49651
0.00044	-68.74664	-71.46526
0.00045	-62.49695	-71.52776
0.00046	-65.6218	-71.49651
0.00047	-65.6218	-71.49651
0.00048	-65.6218	-71.46526
0.00049	-71.87149	-71.52776
0.0005	-68.74664	-71.43401
0.00051	-68.74664	-71.49651
0.00052	-59.3721	-71.49651
0.00053	-65.6218	-71.49651
0.00054	-68.74664	-71.52776
0.00055	-65.6218	-71.49651
0.00056	-62.49695	-71.46526
0.00057	-68.74664	-71.52776
0.00058	-65.6218	-71.46526
0.00059	-68.74664	-71.49651
0.0006	-62.49695	-71.46526
0.00061	-62.49695	-71.49651
0.00062	-59.3721	-71.49651
0.00063	-68.74664	-71.46526
0.00064	-65.6218	-71.49651
0.00065	-65.6218	-71.49651
0.00066	-68.74664	-71.43401
0.00067	-65.6218	-71.52776
0.00068	-68.74664	-71.49651
0.00069	-62.49695	-71.49651
0.0007	-65.6218	-71.52776
0.00071	-62.49695	-71.46526
0.00072	-68.74664	-71.55901
0.00073	-71.87149	-71.49651
0.00074	-68.74664	-71.43401
0.00075	-65.6218	-71.49651
0.00076	-68.74664	-71.49651
0.00077	-62.49695	-71.49651
0.00078	-62.49695	-71.49651
0.00079	-68.74664	-71.46526
0.0008	-62.49695	-71.49651
0.00081	-65.6218	-71.52776
0.00082	-56.24725	-71.52776
0.00083	-68.74664	-71.46526
0.00084	-68.74664	-71.49651
0.00085	-65.6218	-71.52776
0.00086	-68.74664	-71.49651
0.00087	-62.49695	-71.49651
0.00088	-65.6218	-71.49651
0.00089	-62.49695	-71.46526
0.0009	-59.3721	-71.49651
0.00091	-74.99634	-71.49651
0.00092	-71.87149	-71.43401
0.00093	-71.87149	-71.49651
0.00094	-65.6218	-71.49651
0.00095	-65.6218	-71.43401
0.00096	-65.6218	-71.46526
0.00097	-78.12119	-71.46526
0.00098	-65.6218	-71.49651
0.00099	-65.6218	-71.52776
0.001	-59.3721	-71.46526
0.00101	-71.87149	-71.46526
0.00102	-65.6218	-71.52776
0.00103	-65.6218	-71.49651
0.00104	-68.74664	-71.49651
0.00105	-62.49695	-71.49651
0.00106	-71.87149	-71.49651
0.00107	-65.6218	-71.43401
0.00108	-68.74664	-71.49651
0.00109	-65.6218	-71.46526
0.0011	-65.6218	-71.43401
0.00111	-65.6218	-71.55901
0.00112	-65.6218	-71.46526
0.00113	-68.74664	-71.43401
0.00114	-65.6218	-71.46526
0.00115	-68.74664	-71.49651
0.00116	-65.6218	-71.49651
