"s"
"pA"
"mV"
0	-65.6218	-68.43416
5e-05	-62.49695	-68.46541
1e-04	-68.74664	-68.40292
0.00015	-65.6218	-68.40292
0.0002	-68.74664	-68.40292
0.00025	-65.6218	-68.46541
0.0003	-68.74664	-68.43416
0.00035	-65.6218	-68.43416
0.0004	-62.49695	-68.40292
0.00045	-68.74664	-68.43416
0.0005	-65.6218	-68.40292
0.00055	-65.6218	-68.40292
0.0006	-71.87149	-68.37167
0.00065	-68.74664	-68.40292
0.0007	-65.6218	-68.40292
0.00075	-65.6218	-68.40292
0.0008	-68.74664	-68.43416
0.00085	-65.6218	-68.37167
0.0009	-65.6218	-68.43416
0.00095	-65.6218	-68.43416
0.001	-68.74664	-68.37167
0.00105	-68.74664	-68.40292
0.0011	-59.3721	-68.37167
0.00115	-71.87149	-68.37167
0.0012	-74.99634	-68.37167
0.00125	-65.6218	-68.34042
0.0013	-65.6218	-68.27792
0.00135	-74.99634	-68.37167
0.0014	-62.49695	-68.27792
0.00145	-68.74664	-68.40292
0.0015	-68.74664	-68.40292
0.00155	-74.99634	-68.37167
0.0016	-65.6218	-68.40292
0.00165	-71.87149	-68.37167
0.0017	-65.6218	-68.34042
0.00175	-68.74664	-68.34042
0.0018	-65.6218	-68.34042
0.00185	-65.6218	-68.34042
0.0019	-65.6218	-68.37167
0.00195	-65.6218	-68.37167
0.002	-68.74664	-68.37167
0.00205	-65.6218	-68.40292
0.0021	-65.6218	-68.37167
0.00215	-65.6218	-68.34042
0.0022	-71.87149	-68.40292
0.00225	-68.74664	-68.30917
0.0023	-59.3721	-68.37167
0.00235	-62.49695	-68.40292
0.0024	-68.74664	-68.34042
0.00245	-74.99634	-68.34042
0.0025	-68.74664	-68.30917
0.00255	-65.6218	-68.34042
0.0026	-68.74664	-68.34042
0.00265	-71.87149	-68.27792
0.0027	-68.74664	-68.34042
0.00275	-74.99634	-68.30917
0.0028	-71.87149	-68.34042
0.00285	-68.74664	-68.27792
0.0029	-65.6218	-68.40292
0.00295	-78.12119	-68.37167
0.003	-56.24725	-68.43416
0.00305	-65.6218	-68.40292
0.0031	-68.74664	-68.37167
0.00315	-65.6218	-68.40292
0.0032	-71.87149	-68.40292
0.00325	-68.74664	-68.37167
0.0033	-62.49695	-68.34042
0.00335	-65.6218	-68.34042
0.0034	-65.6218	-68.30917
0.00345	-59.3721	-68.37167
0.0035	-59.3721	-68.37167
0.00355	-68.74664	-68.34042
0.0036	-68.74664	-68.37167
0.00365	-68.74664	-68.40292
0.0037	-65.6218	-68.40292
0.00375	-68.74664	-68.30917
0.0038	-59.3721	-68.30917
0.00385	-59.3721	-68.34042
0.0039	-71.87149	-68.40292
0.00395	-68.74664	-68.37167
0.004	-59.3721	-68.34042
0.00405	-68.74664	-68.40292
0.0041	-68.74664	-68.34042
0.00415	-65.6218	-68.34042
0.0042	-59.3721	-68.34042
0.00425	-65.6218	-68.37167
0.0043	-68.74664	-68.30917
0.00435	-71.87149	-68.30917
0.0044	-62.49695	-68.37167
0.00445	-71.87149	-68.30917
0.0045	-65.6218	-68.27792
0.00455	-68.74664	-68.40292
0.0046	-68.74664	-68.34042
0.00465	-59.3721	-68.34042
0.0047	-65.6218	-68.40292
0.00475	-71.87149	-68.27792
0.0048	-68.74664	-68.27792
0.00485	-68.74664	-68.37167
0.0049	-71.87149	-68.40292
0.00495	-62.49695	-68.34042
0.005	-59.3721	-68.40292
0.00505	-65.6218	-68.34042
0.0051	-68.74664	-68.34042
0.00515	-65.6218	-68.34042
0.0052	-65.6218	-68.37167
0.00525	-65.6218	-68.37167
0.0053	-68.74664	-68.30917
0.00535	-62.49695	-68.37167
0.0054	-65.6218	-68.30917
0.00545	-65.6218	-68.27792
0.0055	-62.49695	-68.24667
0.00555	-68.74664	-68.27792
0.0056	-68.74664	-68.27792
0.00565	-68.74664	-68.27792
0.0057	-65.6218	-68.24667
0.00575	-68.74664	-68.27792
0.0058	-65.6218	-68.34042
0.00585	-71.87149	-68.34042
0.0059	-68.74664	-68.27792
0.00595	-65.6218	-68.24667
0.006	-59.3721	-68.27792
0.00605	-68.74664	-68.21542
0.0061	-62.49695	-68.21542
0.00615	-65.6218	-68.30917
0.0062	-68.74664	-68.30917
0.00625	-68.74664	-68.34042
0.0063	-65.6218	-68.24667
0.00635	-65.6218	-68.30917
0.0064	-65.6218	-68.40292
0.00645	-65.6218	-68.34042
0.0065	-71.87149	-68.34042
0.00655	-68.74664	-68.30917
0.0066	-65.6218	-68.30917
0.00665	-71.87149	-68.30917
0.0067	-71.87149	-68.30917
0.00675	-71.87149	-68.34042
0.0068	-65.6218	-68.27792
0.00685	-65.6218	-68.30917
0.0069	-65.6218	-68.34042
0.00695	-68.74664	-68.40292
0.007	-71.87149	-68.34042
0.00705	-71.87149	-68.34042
0.0071	-65.6218	-68.34042
0.00715	-65.6218	-68.34042
0.0072	-62.49695	-68.30917
0.00725	-65.6218	-68.34042
0.0073	-65.6218	-68.37167
0.00735	-74.99634	-68.34042
0.0074	-71.87149	-68.34042
0.00745	-68.74664	-68.37167
0.0075	-71.87149	-68.37167
0.00755	-65.6218	-68.34042
0.0076	-65.6218	-68.40292
0.00765	-65.6218	-68.37167
0.0077	-71.87149	-68.37167
0.00775	-65.6218	-68.40292
0.0078	-65.6218	-68.43416
0.00785	-62.49695	-68.37167
0.0079	-62.49695	-68.34042
0.00795	-68.74664	-68.37167
0.008	-65.6218	-68.37167
0.00805	-65.6218	-68.30917
0.0081	-68.74664	-68.34042
0.00815	-65.6218	-68.30917
0.0082	-65.6218	-68.34042
0.00825	-68.74664	-68.34042
0.0083	-62.49695	-68.37167
0.00835	-68.74664	-68.37167
0.0084	-65.6218	-68.34042
0.00845	-71.87149	-68.34042
0.0085	-68.74664	-68.30917
0.00855	-65.6218	-68.34042
0.0086	-68.74664	-68.27792
0.00865	-71.87149	-68.37167
0.0087	-65.6218	-68.27792
0.00875	-65.6218	-68.34042
0.0088	-65.6218	-68.37167
0.00885	-59.3721	-68.37167
0.0089	-65.6218	-68.27792
0.00895	-68.74664	-68.27792
0.009	-71.87149	-68.37167
0.00905	-65.6218	-68.34042
0.0091	-71.87149	-68.27792
0.00915	-62.49695	-68.34042
0.0092	-65.6218	-68.27792
0.00925	-71.87149	-68.27792
0.0093	-65.6218	-68.27792
0.00935	-71.87149	-68.27792
0.0094	-71.87149	-68.27792
0.00945	-65.6218	-68.27792
0.0095	-65.6218	-68.30917
0.00955	-65.6218	-68.27792
0.0096	-65.6218	-68.27792
0.00965	-62.49695	-68.30917
0.0097	-65.6218	-68.30917
0.00975	-68.74664	-68.27792
0.0098	-65.6218	-68.21542
0.00985	-65.6218	-68.27792
0.0099	-68.74664	-68.27792
0.00995	-65.6218	-68.27792
0.01	-62.49695	-71.71525
0.01005	140.6181	-77.96494
0.0101	490.601	-79.21488
0.01015	606.2204	-78.7149
0.0102	649.9683	-77.65246
0.01025	662.4677	-76.34002
0.0103	665.5925	-75.18383
0.01035	671.8422	-73.96514
0.0104	665.5925	-72.7777
0.01045	659.3428	-71.65276
0.0105	671.8422	-70.55906
0.01055	659.3428	-69.59035
0.0106	674.967	-68.5904
0.01065	662.4677	-67.6842
0.0107	665.5925	-66.68424
0.01075	662.4677	-65.77804
0.0108	662.4677	-64.90308
0.01085	668.7173	-64.02813
0.0109	668.7173	-63.27816
0.01095	668.7173	-62.49695
0.011	668.7173	-61.65324
0.01105	668.7173	-60.90328
0.0111	668.7173	-60.12207
0.01115	662.4677	-59.40335
0.0112	668.7173	-58.62214
0.01125	665.5925	-58.02842
0.0113	665.5925	-57.27845
0.01135	674.967	-56.52849
0.0114	665.5925	-55.84102
0.01145	665.5925	-55.15356
0.0115	674.967	-54.49734
0.01155	671.8422	-53.90362
0.0116	662.4677	-53.21615
0.01165	662.4677	-52.52869
0.0117	662.4677	-51.84122
0.01175	674.967	-51.27875
0.0118	668.7173	-50.71627
0.01185	674.967	-50.0913
0.0119	662.4677	-49.43509
0.01195	665.5925	-48.90387
0.012	668.7173	-48.34139
0.01205	665.5925	-47.71642
0.0121	665.5925	-47.15395
0.01215	665.5925	-46.56023
0.0122	668.7173	-45.99775
0.01225	668.7173	-45.46653
0.0123	674.967	-44.81031
0.01235	665.5925	-44.34158
0.0124	662.4677	-43.71661
0.01245	668.7173	-43.27914
0.0125	674.967	-42.65417
0.01255	668.7173	-42.09169
0.0126	668.7173	-41.59172
0.01265	659.3428	-41.02925
0.0127	662.4677	-40.49802
0.01275	674.967	-40.0293
0.0128	665.5925	-39.40433
0.01285	662.4677	-38.84185
0.0129	668.7173	-38.31063
0.01295	668.7173	-37.74816
0.013	668.7173	-37.06069
0.01305	665.5925	-36.37323
0.0131	668.7173	-35.27953
0.01315	668.7173	-33.7796
0.0132	665.5925	-31.7797
0.01325	668.7173	-28.99858
0.0133	671.8422	-25.43626
0.01335	668.7173	-21.06147
0.0134	668.7173	-16.53044
0.01345	668.7173	-12.1869
0.0135	665.5925	-4.49978
0.01355	465.6023	5.468483
0.0136	112.4945	9.718276
0.01365	-3.124847	11.81192
0.0137	-40.62302	12.84312
0.01375	-59.3721	13.31185
0.0138	-65.6218	13.4056
0.01385	-71.87149	13.03061
0.0139	-65.6218	12.56189
0.01395	-65.6218	11.74943
0.014	-65.6218	10.78072
0.01405	-68.74664	9.718276
0.0141	-68.74664	8.499585
0.01415	-62.49695	7.124652
0.0142	-68.74664	5.687222
0.01425	-65.6218	4.187295
0.0143	-71.87149	2.562375
0.01435	-68.74664	0.9687027
0.0144	-65.6218	-0.8124604
0.01445	-68.74664	-2.562375
0.0145	-65.6218	-4.406035
0.01455	-68.74664	-6.218446
0.0146	-68.74664	-8.062106
0.01465	-65.6218	-9.874518
0.0147	-65.6218	-11.81192
0.01475	-65.6218	-13.59309
0.0148	-68.74664	-15.46799
0.01485	-68.74664	-17.21791
0.0149	-68.74664	-18.96782
0.01495	-68.74664	-20.71774
0.015	-71.87149	-22.24891
0.01505	-71.87149	-23.84259
0.0151	-71.87149	-25.34251
0.01515	-59.3721	-26.74869
0.0152	-65.6218	-28.09238
0.01525	-65.6218	-29.46731
0.0153	-68.74664	-30.65475
0.01535	-71.87149	-31.81095
0.0154	-68.74664	-32.90464
0.01545	-65.6218	-33.99834
0.0155	-68.74664	-34.96704
0.01555	-71.87149	-35.93575
0.0156	-71.87149	-36.84195
0.01565	-68.74664	-37.71691
0.0157	-65.6218	-38.52937
0.01575	-62.49695	-39.34183
0.0158	-68.74664	-40.0293
0.01585	-65.6218	-40.74801
0.0159	-71.87149	-41.40423
0.01595	-68.74664	-41.93545
0.016	-65.6218	-42.56042
0.01605	-62.49695	-43.09164
0.0161	-62.49695	-43.74786
0.01615	-62.49695	-44.21659
0.0162	-65.6218	-44.68532
0.01625	-65.6218	-45.1853
0.0163	-65.6218	-45.59152
0.01635	-68.74664	-46.06025
0.0164	-71.87149	-46.37274
0.01645	-62.49695	-46.77897
0.0165	-65.6218	-47.15395
0.01655	-65.6218	-47.49768
0.0166	-68.74664	-47.84141
0.01665	-59.3721	-48.18515
0.0167	-71.87149	-48.49763
0.01675	-68.74664	-48.84137
0.0168	-59.3721	-49.02886
0.01685	-68.74664	-49.27885
0.0169	-65.6218	-49.49759
0.01695	-71.87149	-49.71632
0.017	-68.74664	-50.02881
0.01705	-56.24725	-50.1538
0.0171	-65.6218	-50.43504
0.01715	-65.6218	-50.65378
0.0172	-68.74664	-50.90377
0.01725	-65.6218	-51.02876
0.0173	-68.74664	-51.2475
0.01735	-65.6218	-51.37249
0.0174	-65.6218	-51.59123
0.01745	-65.6218	-51.71622
0.0175	-65.6218	-51.96621
0.01755	-65.6218	-52.09121
0.0176	-65.6218	-52.2162
0.01765	-68.74664	-52.40369
0.0177	-65.6218	-52.46619
0.01775	-68.74664	-52.65368
0.0178	-68.74664	-52.77868
0.01785	-71.87149	-52.87242
0.0179	-65.6218	-52.99741
0.01795	-65.6218	-53.21615
0.018	-65.6218	-53.2474
0.01805	-74.99634	-53.34114
0.0181	-65.6218	-53.49739
0.01815	-68.74664	-53.59113
0.0182	-65.6218	-53.68488
0.01825	-71.87149	-53.77863
0.0183	-71.87149	-53.84112
0.01835	-59.3721	-53.90362
0.0184	-78.12119	-54.05986
0.01845	-68.74664	-54.05986
0.0185	-62.49695	-54.15361
0.01855	-65.6218	-54.30985
0.0186	-65.6218	-54.34109
0.01865	-65.6218	-54.43484
